1159.3500 	 1.7100 	 0.4430 
1159.4000 	 1.6800 	 0.4310 
1159.4500 	 1.3200 	 0.5760 
1159.5000 	 1.5100 	 0.4140 
1159.5500 	 1.4600 	 0.4040 
1159.6000 	 1.2000 	 0.5490 
1159.6500 	 1.5000 	 0.3940 
1159.7000 	 1.3700 	 0.3800 
1159.7500 	 1.7800 	 0.5760 
1159.8000 	 1.5800 	 0.3900 
1159.8500 	 1.3600 	 0.3730 
1159.9000 	 1.5300 	 0.3800 
1159.9500 	 1.3000 	 0.5210 
1160.0000 	 0.9870 	 0.3410 
1160.0500 	 1.3700 	 0.3570 
1160.1000 	 1.0300 	 0.4840 
1160.1500 	 1.1600 	 0.3410 
1160.2000 	 1.4500 	 0.3610 
1160.2500 	 1.2400 	 0.4860 
1160.3000 	 1.4400 	 0.3580 
1160.3500 	 1.5200 	 0.3700 
1160.4000 	 0.7980 	 0.4590 
1160.4500 	 1.4600 	 0.3670 
1160.5000 	 1.3500 	 0.3750 
1160.5500 	 1.3400 	 0.5260 
1160.6000 	 1.8900 	 0.4050 
1160.6500 	 1.4400 	 0.3760 
1160.7000 	 1.6900 	 0.5620 
1160.7500 	 1.0600 	 0.3550 
1160.8000 	 1.7400 	 0.4020 
1160.8500 	 1.7200 	 0.5860 
1160.9000 	 1.7300 	 0.4050 
1160.9500 	 1.4400 	 0.3950 
1161.0000 	 1.2700 	 0.5550 
1161.0500 	 1.5100 	 0.4010 
1161.1000 	 1.4300 	 0.4000 
1161.1500 	 1.1300 	 0.5380 
1161.2000 	 1.2900 	 0.3870 
1161.2500 	 1.2800 	 0.4060 
1161.3000 	 0.9850 	 0.5290 
1161.3500 	 1.6500 	 0.4270 
1161.4000 	 1.1300 	 0.3880 
1161.4500 	 1.4000 	 0.5750 
1161.5000 	 1.5700 	 0.4150 
1161.5500 	 1.0200 	 0.3770 
1161.6000 	 1.2300 	 0.5540 
1161.6500 	 1.3800 	 0.4040 
1161.7000 	 0.9580 	 0.3680 
1161.7500 	 1.5500 	 0.5840 
1161.8000 	 1.4000 	 0.4060 
1161.9500 	 1.2300 	 0.5530 
1162.0000 	 1.3300 	 0.4080 
1162.0500 	 2.3000 	 0.6540 
1162.1000 	 1.9300 	 0.4400 
1162.1500 	 1.4500 	 0.4010 
1162.2000 	 1.8700 	 0.6140 
1162.2500 	 1.4800 	 0.4080 
1162.3000 	 1.3300 	 0.4010 
1162.3500 	 1.7100 	 0.6010 
1162.4000 	 1.5100 	 0.4110 
1162.4500 	 1.1300 	 0.3800 
1162.5000 	 0.9240 	 0.5260 
1162.5500 	 1.2000 	 0.3820 
1162.6000 	 1.2600 	 0.3970 
1162.6500 	 0.8880 	 0.5200 
1162.7000 	 1.2500 	 0.3890 
1162.7500 	 1.6100 	 0.4140 
1162.8000 	 1.7200 	 0.5830 
1162.8500 	 1.1200 	 0.3800 
1162.9000 	 1.6300 	 0.2890 
1162.9500 	 1.7800 	 0.4080 
1163.0000 	 1.8600 	 0.2870 
1163.0500 	 1.7900 	 0.2800 
1163.1000 	 1.3600 	 0.3620 
1163.1500 	 1.6800 	 0.2680 
1163.2000 	 1.6200 	 0.2640 
1163.2500 	 1.2200 	 0.3410 
1163.3000 	 1.4600 	 0.2540 
1163.3500 	 1.3100 	 0.2430 
1163.4000 	 1.5600 	 0.3510 
1163.4500 	 1.6600 	 0.2500 
1163.5000 	 1.2900 	 0.3320 
1163.5500 	 1.3500 	 0.2380 
1163.6000 	 1.6000 	 0.2420 
1163.6500 	 1.4200 	 0.3290 
1163.7000 	 1.6500 	 0.2370 
1163.7500 	 1.5600 	 0.2390 
1163.8000 	 1.6100 	 0.3420 
1163.8500 	 1.5400 	 0.2380 
1163.9000 	 1.5600 	 0.2350 
1163.9500 	 1.6000 	 0.3420 
1164.0000 	 1.2900 	 0.2280 
1164.0500 	 1.3700 	 0.2300 
1164.1000 	 1.3700 	 0.3220 
1164.1500 	 1.2600 	 0.2240 
1164.2000 	 1.7400 	 0.2480 
1164.2500 	 2.0600 	 0.3620 
1164.3000 	 1.8900 	 0.2540 
1164.3500 	 1.4000 	 0.2300 
1164.4000 	 1.3400 	 0.3270 
1164.4500 	 1.2700 	 0.2260 
1164.5000 	 1.1600 	 0.2230 
1164.5500 	 1.4100 	 0.3240 
1164.6000 	 1.4300 	 0.2310 
1164.6500 	 1.5600 	 0.2390 
1164.7000 	 1.1000 	 0.3060 
1164.7500 	 1.3800 	 0.2310 
1164.8000 	 1.3400 	 0.2290 
1164.8500 	 1.3000 	 0.3250 
1164.9000 	 0.9600 	 0.2170 
1164.9500 	 0.8770 	 0.2130 
1165.0000 	 0.5910 	 0.2650 
1165.0500 	 0.8460 	 0.2030 
1165.1000 	 1.2500 	 0.2250 
1165.1500 	 1.5100 	 0.3330 
1165.2000 	 1.1700 	 0.2220 
1165.2500 	 1.2600 	 0.2280 
1165.3000 	 1.1900 	 0.3160 
1165.3500 	 1.1400 	 0.2240 
1165.4000 	 1.1400 	 0.2350 
1165.4500 	 1.2600 	 0.3410 
1165.5000 	 1.1600 	 0.2290 
1165.5500 	 0.8350 	 0.3040 
1165.6000 	 0.8950 	 0.2130 
1165.6500 	 1.1000 	 0.2280 
1165.7000 	 1.1400 	 0.3220 
1165.7500 	 1.2200 	 0.2360 
1165.8000 	 1.4000 	 0.2500 
1165.8500 	 1.1400 	 0.3250 
1165.9000 	 1.0300 	 0.2250 
1165.9500 	 1.0600 	 0.2310 
1166.0000 	 1.2200 	 0.3430 
1166.0500 	 1.0700 	 0.2260 
1166.1000 	 1.1900 	 0.2380 
1166.1500 	 1.0400 	 0.3310 
1166.2000 	 1.0300 	 0.2250 
1166.2500 	 1.1800 	 0.2400 
1166.3000 	 1.2200 	 0.3450 
1166.3500 	 0.9360 	 0.2350 
1166.4000 	 1.1600 	 0.2430 
1166.4500 	 1.1400 	 0.3400 
1166.5000 	 1.1200 	 0.2470 
1166.5500 	 1.1000 	 0.2370 
1166.6000 	 0.9710 	 0.3320 
1166.6500 	 1.2000 	 0.2490 
1166.7000 	 1.2400 	 0.2480 
1166.7500 	 0.9110 	 0.3150 
1166.8000 	 1.3700 	 0.2540 
1166.8500 	 1.0700 	 0.2450 
1166.9000 	 1.4400 	 0.3810 
1166.9500 	 1.1400 	 0.2480 
1167.0000 	 1.1300 	 0.2500 
1167.0500 	 0.9450 	 0.3250 
1167.1000 	 1.2800 	 0.2560 
1167.1500 	 1.3500 	 0.2660 
1167.2000 	 1.2900 	 0.3630 
1167.2500 	 1.3200 	 0.2590 
1167.3000 	 1.4600 	 0.2740 
1167.3500 	 1.1300 	 0.3690 
1167.4000 	 1.3000 	 0.2640 
1167.4500 	 1.1900 	 0.3760 
1167.5000 	 1.2500 	 0.2650 
1167.5500 	 1.1300 	 0.2640 
1167.6000 	 1.2500 	 0.3750 
1167.6500 	 1.4900 	 0.2810 
1167.7000 	 1.3100 	 0.2730 
1167.7500 	 1.2800 	 0.3960 
1167.8000 	 1.3700 	 0.2700 
1167.8500 	 1.5600 	 0.2860 
1167.9000 	 1.0900 	 0.3690 
1167.9500 	 1.2100 	 0.2750 
1168.0000 	 1.2600 	 0.2690 
1168.0500 	 1.4900 	 0.4020 
1168.1000 	 1.3200 	 0.2780 
1168.1500 	 1.2200 	 0.2710 
1168.2000 	 1.3400 	 0.3980 
1168.2500 	 1.4500 	 0.2850 
1168.3000 	 1.3900 	 0.2850 
1168.3500 	 1.2400 	 0.3830 
1168.4000 	 1.6200 	 0.3010 
1168.4500 	 1.3100 	 0.2810 
1168.5000 	 1.3800 	 0.4100 
1168.5500 	 1.3600 	 0.2840 
1168.6000 	 1.4200 	 0.2910 
1168.6500 	 1.2800 	 0.4000 
1168.7000 	 1.2600 	 0.2840 
1168.7500 	 1.2000 	 0.2810 
1168.8000 	 1.4500 	 0.4220 
1168.8500 	 1.5500 	 0.3040 
1168.9000 	 1.5600 	 0.3110 
1168.9500 	 1.3000 	 0.4150 
1169.0000 	 1.1300 	 0.2740 
1169.0500 	 1.0700 	 0.2720 
1169.1000 	 1.4600 	 0.4180 
1169.1500 	 1.1200 	 0.2770 
1169.2000 	 1.3200 	 0.2890 
1169.2500 	 1.6200 	 0.4180 
1169.3000 	 1.1500 	 0.2680 
1169.4500 	 1.1000 	 0.2550 
1169.5000 	 1.4000 	 0.3890 
1169.5500 	 1.5600 	 0.2840 
1169.6000 	 1.2800 	 0.2690 
1169.6500 	 1.0100 	 0.3490 
1169.7000 	 1.1700 	 0.2550 
1169.7500 	 1.6600 	 0.2870 
1169.8000 	 1.3300 	 0.3650 
1169.8500 	 1.1900 	 0.2520 
1169.9000 	 1.2000 	 0.2510 
1169.9500 	 0.9520 	 0.3240 
1170.0000 	 1.3500 	 0.2540 
1170.0500 	 1.3900 	 0.2590 
1170.1000 	 1.1500 	 0.3400 
1170.1500 	 0.9790 	 0.2380 
1170.2000 	 1.0600 	 0.2420 
1170.2500 	 0.8280 	 0.3140 
1170.3000 	 1.1100 	 0.2450 
1170.3500 	 1.3400 	 0.2660 
1170.4000 	 1.1800 	 0.3580 
1170.4500 	 1.4600 	 0.2720 
1170.5000 	 1.4300 	 0.2770 
1170.5500 	 1.1600 	 0.3620 
1170.6000 	 1.2500 	 0.2640 
1170.6500 	 1.5800 	 0.2850 
1170.7000 	 1.5100 	 0.3990 
1170.7500 	 1.2500 	 0.2740 
1170.8000 	 1.2600 	 0.2700 
1170.8500 	 1.2200 	 0.3810 
1170.9000 	 1.2900 	 0.2710 
1170.9500 	 1.0700 	 0.2660 
1171.0000 	 1.1600 	 0.3780 
1171.0500 	 1.1500 	 0.2810 
1171.1000 	 1.2200 	 0.2740 
1171.1500 	 1.0300 	 0.3940 
1171.2000 	 1.0100 	 0.2740 
1171.2500 	 1.3700 	 0.4130 
1171.3000 	 1.1000 	 0.2700 
1171.3500 	 1.3000 	 0.2760 
1171.4000 	 1.6200 	 0.4250 
1171.4500 	 1.2200 	 0.2760 
1171.5000 	 1.1800 	 0.2750 
1171.5500 	 1.0300 	 0.3820 
1171.6000 	 1.4800 	 0.2930 
1171.6500 	 1.2600 	 0.2810 
1171.7000 	 1.4000 	 0.4110 
1171.7500 	 1.2300 	 0.2790 
1171.8000 	 1.3000 	 0.2830 
1171.8500 	 1.2000 	 0.4080 
1171.9000 	 0.9130 	 0.2610 
1171.9500 	 1.1500 	 0.2700 
1172.0000 	 1.5700 	 0.4320 
1172.0500 	 1.4000 	 0.2840 
1172.1000 	 1.0300 	 0.2630 
1172.1500 	 0.8360 	 0.3520 
1172.2000 	 1.2800 	 0.2790 
1172.2500 	 0.9020 	 0.2560 
1172.3000 	 1.1100 	 0.3900 
1172.3500 	 0.8850 	 0.2570 
1172.4000 	 1.1900 	 0.2780 
1172.4500 	 0.7440 	 0.3580 
1172.5000 	 0.7630 	 0.2470 
1172.5500 	 0.8630 	 0.2490 
1172.6000 	 0.8370 	 0.3590 
1172.6500 	 1.0000 	 0.2610 
1172.7000 	 0.6770 	 0.2420 
1172.7500 	 0.8530 	 0.3610 
1172.8000 	 1.1300 	 0.1840 
1172.8500 	 1.1400 	 0.2840 
1172.9000 	 1.3400 	 0.2120 
1172.9500 	 1.3300 	 0.2080 
1173.0000 	 1.5300 	 0.3020 
1173.0500 	 1.5100 	 0.2100 
1173.1000 	 1.3000 	 0.1990 
1173.1500 	 1.4100 	 0.2810 
1173.2000 	 1.4500 	 0.2000 
1173.2500 	 1.2100 	 0.1910 
1173.3000 	 1.0200 	 0.2530 
1173.3500 	 1.0500 	 0.1780 
1173.4000 	 1.3500 	 0.1890 
1173.4500 	 1.1900 	 0.2550 
1173.5000 	 1.3900 	 0.1840 
1173.5500 	 1.3500 	 0.2500 
1173.6000 	 1.1700 	 0.1710 
1173.6500 	 1.1200 	 0.1710 
1173.7000 	 1.1800 	 0.2420 
1173.7500 	 1.0100 	 0.1660 
1173.8000 	 0.9500 	 0.1640 
1173.8500 	 1.1400 	 0.2400 
1173.9000 	 1.3200 	 0.1790 
1173.9500 	 1.0600 	 0.1680 
1174.0000 	 0.8540 	 0.2230 
1174.0500 	 0.7020 	 0.1530 
1174.1000 	 0.8350 	 0.1620 
1174.1500 	 0.7000 	 0.2180 
1174.2000 	 0.9300 	 0.1630 
1174.2500 	 0.6730 	 0.2170 
1174.3000 	 0.5980 	 0.1500 
1174.3500 	 0.5920 	 0.1490 
1174.4000 	 0.6150 	 0.2120 
1174.4500 	 0.5460 	 0.1490 
1174.5000 	 0.4540 	 0.1440 
1174.5500 	 0.4170 	 0.1970 
1174.6000 	 0.4450 	 0.1430 
1174.6500 	 0.4780 	 0.1450 
1174.7000 	 0.3790 	 0.2010 
1174.7500 	 0.3190 	 0.1390 
1174.8000 	 0.3480 	 0.1420 
1174.8500 	 0.3320 	 0.1990 
1174.9000 	 0.3320 	 0.1420 
1174.9500 	 0.2260 	 0.1930 
1175.0000 	 0.2030 	 0.1370 
1175.0500 	 0.3460 	 0.1440 
1175.1000 	 0.2800 	 0.2010 
1175.1500 	 0.2050 	 0.1360 
1175.2000 	 0.3020 	 0.1460 
1175.2500 	 0.3490 	 0.2170 
1175.3000 	 0.3340 	 0.1500 
1175.3500 	 0.2750 	 0.1480 
1175.4000 	 0.2950 	 0.2010 
1175.4500 	 0.3450 	 0.1470 
1175.5000 	 0.3500 	 0.1530 
1175.5500 	 0.2720 	 0.2110 
1175.6000 	 0.4100 	 0.1610 
1175.6500 	 0.3120 	 0.1540 
1175.7000 	 0.3980 	 0.2220 
1175.7500 	 0.3670 	 0.1550 
1175.8000 	 0.3180 	 0.2140 
1175.8500 	 0.4330 	 0.1620 
1175.9000 	 0.3890 	 0.1590 
1175.9500 	 0.4620 	 0.2320 
1176.0000 	 0.4670 	 0.1650 
1176.0500 	 0.3670 	 0.1570 
1176.1000 	 0.5680 	 0.2380 
1176.1500 	 0.3620 	 0.1620 
1176.2000 	 0.3670 	 0.1640 
1176.2500 	 0.4390 	 0.2250 
1176.3000 	 0.3190 	 0.1510 
1176.3500 	 0.4930 	 0.1720 
1176.4000 	 0.3770 	 0.2310 
1176.4500 	 0.4470 	 0.1690 
1176.5000 	 0.5230 	 0.2380 
1176.5500 	 0.6410 	 0.1850 
1176.6000 	 0.7290 	 0.1880 
1176.6500 	 0.6770 	 0.2680 
1176.7000 	 0.5790 	 0.1820 
1176.7500 	 0.7520 	 0.1950 
1176.8000 	 0.8760 	 0.2780 
1176.8500 	 0.9510 	 0.2040 
1176.9000 	 0.7390 	 0.1860 
1176.9500 	 0.8370 	 0.2830 
1177.0000 	 0.7510 	 0.1930 
1177.0500 	 0.9030 	 0.2010 
1177.1000 	 1.0100 	 0.2820 
1177.1500 	 1.1400 	 0.2140 
1177.2000 	 1.1700 	 0.3010 
1177.2500 	 1.1400 	 0.2120 
1177.3000 	 1.0800 	 0.2190 
1177.3500 	 1.3000 	 0.3170 
1177.4000 	 1.1600 	 0.2190 
1177.4500 	 1.2100 	 0.2180 
1177.5000 	 1.2200 	 0.3100 
1177.5500 	 1.0100 	 0.2150 
1177.6000 	 1.1200 	 0.2190 
1177.6500 	 1.1800 	 0.3210 
1177.7000 	 1.1000 	 0.2220 
1177.7500 	 1.1600 	 0.2220 
1177.8000 	 1.1500 	 0.3100 
1177.8500 	 1.2700 	 0.2320 
1177.9000 	 1.2000 	 0.2270 
1177.9500 	 0.9500 	 0.3080 
1178.0000 	 1.2500 	 0.2310 
1178.0500 	 0.9760 	 0.3210 
1178.1000 	 1.2300 	 0.2320 
1178.1500 	 1.0500 	 0.2160 
1178.2000 	 1.5100 	 0.3520 
1178.2500 	 1.3000 	 0.2330 
1178.3000 	 1.3600 	 0.2390 
1178.3500 	 1.3300 	 0.3380 
1178.4000 	 1.3500 	 0.2430 
1178.4500 	 1.1900 	 0.2330 
1178.5000 	 0.7470 	 0.3010 
1178.5500 	 1.2700 	 0.2420 
1178.6000 	 1.2800 	 0.2400 
1178.6500 	 1.4100 	 0.3520 
1178.7000 	 1.2000 	 0.2350 
1178.7500 	 1.2800 	 0.3400 
1178.8000 	 1.1200 	 0.2410 
1178.8500 	 1.2800 	 0.2510 
1178.9000 	 1.3800 	 0.3630 
1178.9500 	 1.2800 	 0.2510 
1179.0000 	 1.3600 	 0.2440 
1179.0500 	 1.0800 	 0.3340 
1179.1000 	 1.2100 	 0.2450 
1179.1500 	 1.1400 	 0.2370 
1179.2000 	 1.1400 	 0.3220 
1179.2500 	 1.2400 	 0.2340 
1179.3000 	 1.4300 	 0.3620 
1179.4000 	 1.4100 	 0.3480 
1179.4500 	 1.4100 	 0.3500 
1179.5000 	 1.3800 	 0.2440 
1179.5500 	 1.2100 	 0.2300 
1179.6000 	 1.3300 	 0.3360 
1179.6500 	 1.4100 	 0.2410 
1179.7000 	 1.2400 	 0.2270 
1179.7500 	 1.0900 	 0.3110 
1179.8000 	 1.1300 	 0.2210 
1179.8500 	 1.2100 	 0.2260 
1179.9000 	 1.2000 	 0.3150 
1179.9500 	 1.3800 	 0.2360 
1180.0000 	 1.4000 	 0.2400 
1180.0500 	 1.6000 	 0.3590 
1180.1000 	 1.1700 	 0.2210 
1180.1500 	 1.6500 	 0.2540 
1180.2000 	 1.2000 	 0.3220 
1180.2500 	 1.3800 	 0.2320 
1180.3000 	 1.5300 	 0.3460 
1180.3500 	 1.2600 	 0.2330 
1180.4000 	 1.3700 	 0.2340 
1180.4500 	 1.2900 	 0.3330 
1180.5000 	 1.0600 	 0.2210 
1180.5500 	 1.0500 	 0.2220 
1180.6000 	 1.0500 	 0.3120 
1180.6500 	 1.1500 	 0.2260 
1180.7000 	 1.1400 	 0.2280 
1180.7500 	 1.5200 	 0.3550 
1180.8000 	 1.2600 	 0.2400 
1180.8500 	 1.2800 	 0.2410 
1180.9000 	 1.1800 	 0.3430 
1180.9500 	 1.4500 	 0.2530 
1181.0000 	 1.0900 	 0.3350 
1181.0500 	 1.2600 	 0.2400 
1181.1000 	 1.3100 	 0.2510 
1181.1500 	 1.2100 	 0.3420 
1181.2000 	 1.2000 	 0.2380 
1181.2500 	 1.2900 	 0.2440 
1181.3000 	 1.0300 	 0.3270 
1181.3500 	 1.4600 	 0.2590 
1181.4000 	 1.3500 	 0.2520 
1181.4500 	 1.2800 	 0.3480 
1181.5000 	 1.5700 	 0.2610 
1181.5500 	 1.1200 	 0.2460 
1181.6000 	 1.6700 	 0.3780 
1181.6500 	 1.3700 	 0.2500 
1181.7000 	 1.3900 	 0.3500 
1181.7500 	 1.1800 	 0.2390 
1181.8000 	 1.1400 	 0.2400 
1181.8500 	 1.4000 	 0.3660 
1181.9000 	 1.4200 	 0.2610 
1181.9500 	 1.1200 	 0.2400 
1182.0000 	 1.2600 	 0.3540 
1182.0500 	 1.1300 	 0.2380 
1182.1000 	 1.1600 	 0.2430 
1182.1500 	 0.8800 	 0.3100 
1182.2000 	 1.3200 	 0.2500 
1182.2500 	 1.5300 	 0.2550 
1182.3000 	 1.2100 	 0.3370 
1182.3500 	 1.4000 	 0.2500 
1182.4000 	 1.3000 	 0.2470 
1182.4500 	 1.0600 	 0.3370 
1182.5000 	 1.1000 	 0.2320 
1182.5500 	 1.1700 	 0.3260 
1182.6000 	 1.1600 	 0.2420 
1182.6500 	 0.9210 	 0.2250 
1182.7000 	 1.2300 	 0.3440 
1182.7500 	 1.2200 	 0.2380 
1182.8000 	 1.0400 	 0.1460 
1182.8500 	 1.1700 	 0.1950 
1182.9000 	 1.1600 	 0.1330 
1182.9500 	 1.1100 	 0.1270 
1183.0000 	 1.0400 	 0.1750 
1183.0500 	 1.1300 	 0.1260 
1183.1000 	 1.1200 	 0.1770 
1183.1500 	 1.0100 	 0.1180 
1183.2000 	 1.1600 	 0.1240 
1183.2500 	 1.2300 	 0.1750 
1183.3000 	 1.1900 	 0.1230 
1183.3500 	 1.1900 	 0.1210 
1183.4000 	 1.1200 	 0.1670 
1183.4500 	 1.1600 	 0.1190 
1183.5000 	 1.1600 	 0.1680 
